seed,cipher,rounds,split,n_samples,accuracy,auc_roc,tpr,tnr,advantage_abs,advantage_edge,youden_j
4,simon,10,test,15000,0.5018666666666667,0.5035462133333334,0.2096,0.7941333333333334,0.0018666666666666831,0.0037333333333333663,0.0037333333333333663
5,simon,3,test,15000,0.9965333333333334,0.9999996444444443,1.0,0.9930666666666667,0.4965333333333334,0.9930666666666668,0.9930666666666665
5,simon,4,test,15000,0.9945333333333334,0.9992167200000001,0.9977333333333334,0.9913333333333333,0.4945333333333334,0.9890666666666668,0.9890666666666665
5,simon,5,test,15000,0.9217333333333333,0.97192568,0.9514666666666667,0.892,0.4217333333333333,0.8434666666666666,0.8434666666666666
5,simon,6,test,15000,0.6738666666666666,0.74875232,0.654,0.6937333333333333,0.1738666666666666,0.3477333333333332,0.3477333333333332
5,simon,7,test,15000,0.5718,0.5920405155555555,0.4786666666666667,0.6649333333333334,0.07179999999999997,0.14359999999999995,0.14360000000000017
5,simon,8,test,15000,0.5022666666666666,0.5004321333333333,0.454,0.5505333333333333,0.002266666666666639,0.004533333333333278,0.004533333333333278
5,simon,9,test,15000,0.4987333333333333,0.4936948533333333,0.10706666666666667,0.8904,0.0012666666666666937,0.0025333333333333874,-0.0025333333333333874
5,simon,10,test,15000,0.5072666666666666,0.5063274311111111,0.5282666666666667,0.4862666666666667,0.0072666666666666435,0.014533333333333287,0.014533333333333287
6,simon,3,test,15000,0.9996,0.9999993244444444,1.0,0.9992,0.49960000000000004,0.9992000000000001,0.9992000000000001
6,simon,4,test,15000,0.9934,0.9984730666666667,0.9986666666666667,0.9881333333333333,0.49339999999999995,0.9867999999999999,0.9868000000000001
6,simon,5,test,15000,0.9148,0.9691584888888889,0.9608,0.8688,0.41479999999999995,0.8295999999999999,0.8296000000000001
6,simon,6,test,15000,0.6782666666666667,0.7532180622222222,0.6157333333333334,0.7408,0.17826666666666668,0.35653333333333337,0.35653333333333337
6,simon,7,test,15000,0.5554666666666667,0.57334272,0.5776,0.5333333333333333,0.055466666666666664,0.11093333333333333,0.11093333333333333
6,simon,8,test,15000,0.5021333333333333,0.50279224,0.6388,0.36546666666666666,0.0021333333333333204,0.004266666666666641,0.004266666666666641
6,simon,9,test,15000,0.5009333333333333,0.5004852177777778,0.015466666666666667,0.9864,0.0009333333333333416,0.0018666666666666831,0.0018666666666666831
6,simon,10,test,15000,0.5013333333333333,0.5019201511111111,0.36333333333333334,0.6393333333333333,0.0013333333333332975,0.002666666666666595,0.002666666666666595
7,simon,3,test,15000,0.9988,0.9999987377777778,1.0,0.9976,0.4988,0.9976,0.9976
7,simon,4,test,15000,0.9939333333333333,0.9991800177777779,0.9993333333333333,0.9885333333333334,0.49393333333333334,0.9878666666666667,0.9878666666666667
7,simon,5,test,15000,0.907,0.9700383466666667,0.9134666666666666,0.9005333333333333,0.40700000000000003,0.8140000000000001,0.8140000000000001
7,simon,6,test,15000,0.6767333333333333,0.7580622577777777,0.548,0.8054666666666667,0.1767333333333333,0.3534666666666666,0.3534666666666668
7,simon,7,test,15000,0.5511333333333334,0.5746789244444444,0.6724,0.4298666666666667,0.051133333333333364,0.10226666666666673,0.10226666666666673
7,simon,8,test,15000,0.5016666666666667,0.507588711111111,0.04786666666666667,0.9554666666666667,0.0016666666666667052,0.0033333333333334103,0.0033333333333334103
7,simon,9,test,15000,0.5008,0.49605327111111114,0.8274666666666667,0.17413333333333333,0.0008000000000000229,0.0016000000000000458,0.0016000000000000458
7,simon,10,test,15000,0.49573333333333336,0.5022645511111111,0.23506666666666667,0.7564,0.004266666666666641,0.008533333333333282,-0.008533333333333393
8,simon,3,test,15000,0.9992666666666666,0.9999999822222223,1.0,0.9985333333333334,0.49926666666666664,0.9985333333333333,0.9985333333333335
8,simon,4,test,15000,0.9874,0.9990904355555555,0.9801333333333333,0.9946666666666667,0.48740000000000006,0.9748000000000001,0.9748000000000001
8,simon,5,test,15000,0.9116666666666666,0.9692329511111111,0.9270666666666667,0.8962666666666667,0.4116666666666666,0.8233333333333333,0.8233333333333333
8,simon,6,test,15000,0.6549333333333334,0.7440019733333334,0.782,0.5278666666666667,0.15493333333333337,0.30986666666666673,0.30986666666666673
8,simon,7,test,15000,0.5304,0.56792456,0.8253333333333334,0.23546666666666666,0.030399999999999983,0.060799999999999965,0.060799999999999965
8,simon,8,test,15000,0.5033333333333333,0.5051526755555555,0.79,0.21666666666666667,0.0033333333333332993,0.006666666666666599,0.006666666666666821
8,simon,9,test,15000,0.5015333333333334,0.5041593511111111,0.23466666666666666,0.7684,0.0015333333333333865,0.003066666666666773,0.003066666666666551
8,simon,10,test,15000,0.5026,0.5019203288888888,0.3854666666666667,0.6197333333333334,0.0026000000000000467,0.0052000000000000934,0.0052000000000000934
9,simon,3,test,15000,0.9991333333333333,0.9999975466666667,1.0,0.9982666666666666,0.4991333333333333,0.9982666666666666,0.9982666666666666
9,simon,4,test,15000,0.9932666666666666,0.9985945333333334,0.9994666666666666,0.9870666666666666,0.49326666666666663,0.9865333333333333,0.9865333333333333
9,simon,5,test,15000,0.9160666666666667,0.9704614577777778,0.9414666666666667,0.8906666666666667,0.4160666666666667,0.8321333333333334,0.8321333333333334
9,simon,6,test,15000,0.6808,0.7594277599999999,0.5902666666666667,0.7713333333333333,0.18079999999999996,0.3615999999999999,0.36160000000000014
9,simon,7,test,15000,0.5584666666666667,0.5761324,0.5969333333333333,0.52,0.05846666666666667,0.11693333333333333,0.11693333333333333
9,simon,8,test,15000,0.5028666666666667,0.5053131466666667,0.2618666666666667,0.7438666666666667,0.002866666666666684,0.005733333333333368,0.005733333333333368
9,simon,9,test,15000,0.4932,0.49499900444444445,0.8906666666666667,0.09573333333333334,0.006799999999999973,0.013599999999999945,-0.013599999999999945
9,simon,10,test,15000,0.49793333333333334,0.49869163555555557,0.9185333333333333,0.07733333333333334,0.002066666666666661,0.004133333333333322,-0.004133333333333322
10,simon,3,test,15000,0.9994666666666666,1.0,1.0,0.9989333333333333,0.4994666666666666,0.9989333333333332,0.9989333333333335
10,simon,4,test,15000,0.9938,0.9986467288888888,0.9988,0.9888,0.4938,0.9876,0.9876
10,simon,5,test,15000,0.9171333333333334,0.9717292177777779,0.9464,0.8878666666666667,0.41713333333333336,0.8342666666666667,0.8342666666666667
10,simon,6,test,15000,0.676,0.7473422311111111,0.6576,0.6944,0.17600000000000005,0.3520000000000001,0.35199999999999987
